userId,movieId,rating,timestamp
65,42,3.0,1453050266
11,93,1.5,1453127878
4,37,2.0,1453220549
9,35,4.0,1453317476
78,34,4.0,1453562282
54,21,0.5,1453685576
48,45,4.5,1453756845
7,5,1.5,1453951107
42,31,2.0,1454014359
19,50,3.5,1454026843
46,32,4.5,1454145647
15,25,2.0,1454266545
7,80,1.0,1454297773
4,93,5.0,1454310694
53,79,3.5,1454450363
39,93,4.0,1454484530
1,82,3.5,1454727557
40,7,4.5,1454764498
27,51,0.5,1454921589
48,82,4.0,1454939724
35,15,5.0,1455015810
46,46,4.5,1455028071
29,66,5.0,1455057967
31,1,4.5,1455194562
6,19,5.0,1455284138
30,40,2.5,1455386327
49,35,2.5,1455580538
14,27,3.5,1455615443
35,24,1.5,1455617954
51,69,0.5,1455755756
5,64,3.0,1455777309
70,40,4.5,1455819371
6,11,2.0,1455894383
52,67,4.5,1455944466
53,39,4.5,1456047215
36,89,2.0,1456153135
74,71,4.5,1456172803
40,94,2.5,1456182902
14,45,4.5,1456199996
48,77,1.0,1456398459
11,28,1.0,1456449931
27,96,4.5,1456579791
66,36,4.0,1456650849
31,59,2.5,1456710177
8,68,1.5,1456889861
73,70,0.5,1457101475
48,50,4.0,1457119913
39,73,3.0,1457161518
58,18,4.0,1457189407
54,42,1.5,1457214762
29,17,3.5,1457234121
72,27,3.5,1457320959
72,65,4.0,1457328936
54,39,1.0,1457467122
46,91,2.0,1457549200
59,74,2.5,1457589315
6,89,2.0,1457591417
7,75,3.0,1457610657
22,44,3.0,1457661060
30,28,2.0,1457824584
56,5,4.5,1457893442
71,7,1.5,1457967135
19,74,3.0,1457968619
7,4,5.0,1458015513
47,27,3.0,1458027459
22,33,2.5,1458052701
50,41,3.5,1458100829
6,32,2.0,1458248543
35,67,0.5,1458276781
25,78,0.5,1458307157
45,57,0.5,1458350185
58,47,3.0,1458457990
31,71,1.0,1458566477
11,22,2.0,1458650623
44,43,5.0,1458666461
34,79,3.5,1458689893
41,25,3.5,1458790862
62,98,1.0,1458927404
62,31,1.5,1459348798
19,56,5.0,1459459928
64,79,3.0,1459478503
72,66,1.5,1459491021
72,91,2.5,1459624343
30,37,0.5,1459774830
65,72,4.5,1459825153
33,8,4.5,1459894377
72,83,0.5,1459908453
54,54,4.0,1460075641
43,22,2.5,1460092602
65,9,0.5,1460401794
9,36,5.0,1460490112
20,43,1.5,1460576734
31,88,0.5,1460611826
60,63,1.0,1460629249
52,22,4.5,1460716990
71,2,3.0,1460759127
16,83,4.0,1460799082
47,43,5.0,1461008407
50,81,4.0,1461213868
28,90,2.5,1461338303
66,18,1.5,1461362951
68,40,3.5,1461398883
74,47,2.0,1461414658
51,36,3.5,1461557076
30,80,5.0,1461594947
38,27,3.5,1461603951
62,29,1.0,1461629309
32,96,2.5,1461651498
13,69,4.0,1461739587
14,42,3.5,1461780128
21,60,4.0,1461817040
29,72,0.5,1461829230
54,78,2.5,1461833744
53,16,4.5,1461894052
52,83,2.5,1461901534
72,61,1.0,1462171446
31,65,0.5,1462372386
24,35,3.0,1462376673
25,72,0.5,1462382552
18,11,3.0,1462418575
39,5,3.0,1462466350
6,81,3.0,1462571511
40,4,3.0,1462589017
29,16,3.5,1462602882
69,85,0.5,1462663742
57,89,4.0,1462762298
7,41,4.5,1462827174
71,38,3.0,1463039404
8,39,3.5,1463195381
39,69,2.5,1463219015
8,94,0.5,1463284136
80,21,3.0,1463504735
37,71,2.0,1463540512
1,44,4.5,1463599416
37,89,3.0,1463606510
14,50,1.5,1463636918
52,10,1.0,1463688981
51,30,3.0,1463718849
7,99,4.5,1463742664
55,8,2.0,1463872483
68,28,1.5,1464004467
39,41,4.0,1464149776
25,69,1.5,1464178499
35,33,1.0,1464196530
29,81,1.0,1464199504
35,9,3.0,1464254367
49,21,2.5,1464393331
20,93,5.0,1464441604
36,83,1.0,1464572371
37,51,4.5,1464612721
11,82,1.0,1464622599
78,46,3.0,1464707117
58,25,0.5,1464762958
53,27,3.5,1464824562
73,96,4.0,1464830649
69,66,4.0,1465001994
39,47,1.0,1465036237
18,79,5.0,1465070075
66,52,1.5,1465184803
17,4,4.5,1465207906
35,41,3.0,1465282217
25,64,3.5,1465340143
45,83,1.5,1465378980
35,38,2.5,1465550912
6,74,1.0,1465580782
37,69,1.0,1465587812
29,77,1.0,1465613093
51,55,3.0,1465734033
9,92,4.5,1465752338
60,74,2.5,1465837768
69,52,2.0,1465839319
1,51,3.5,1465917447
36,67,3.5,1466005451
29,62,3.0,1466064720
13,73,1.5,1466122323
55,32,2.0,1466246349
40,90,2.0,1466312740
71,66,1.5,1466366906
58,51,3.5,1466377208
66,38,0.5,1466460820
21,20,0.5,1466478317
1,81,3.0,1466580582
11,21,5.0,1466590291
29,10,2.5,1466726172
60,97,4.5,1466800395
71,48,4.0,1466838904
64,24,4.0,1466895149
22,67,0.5,1466980123
66,73,3.5,1466984009
58,90,0.5,1467270863
52,63,4.5,1467291010
52,80,1.0,1467354828
49,54,3.5,1467428309
57,87,1.0,1467519476
29,92,4.5,1467523828
69,32,3.0,1467631733
65,27,4.0,1467687370
64,29,3.5,1467713831
41,42,1.5,1467728738
70,11,1.5,1467781208
31,5,1.0,1468088322
37,40,4.5,1468299309
52,21,3.5,1468327216
53,28,5.0,1468346997
56,10,5.0,1468383704
44,37,1.0,1468426686
12,58,0.5,1468471308
67,89,1.0,1468493828
49,78,2.0,1468520398
76,22,1.5,1468657908
7,83,0.5,1468776272
18,28,4.0,1468810171
26,23,5.0,1468837126
12,39,2.5,1468837476
18,78,3.0,1469132328
3,65,3.0,1469271126
49,90,4.0,1469285159
8,46,0.5,1469286451
51,20,4.5,1469507658
22,48,2.5,1469549717
12,85,3.5,1469594346
19,26,4.5,1469613321
55,65,4.0,1469841117
4,47,1.0,1469890158
21,78,2.0,1469942610
15,61,2.5,1470009318
71,98,1.0,1470124385
41,94,4.0,1470227312
56,42,4.0,1470305751
21,83,4.0,1470372019
20,15,3.0,1470403122
68,2,0.5,1470566953
71,5,1.0,1470591817
41,81,4.0,1470598267
21,93,2.5,1470804420
45,3,2.0,1470807689
13,50,1.5,1470826551
61,83,3.0,1470883116
25,44,1.5,1470961836
69,20,0.5,1470994171
6,99,2.0,1471114495
66,33,1.0,1471164333
58,41,0.5,1471236027
38,1,1.0,1471251270
12,14,3.5,1471382560
18,58,2.5,1471484464
50,30,1.5,1471519924
47,67,4.0,1471522398
50,29,3.0,1471530253
2,57,2.5,1471577048
60,72,5.0,1471618762
64,77,5.0,1471688253
79,34,1.5,1471739102
58,39,1.0,1471914333
64,9,4.5,1471981006
29,22,0.5,1472121949
55,3,2.5,1472259286
45,4,2.0,1472391879
75,52,2.0,1472424954
27,55,3.5,1472458653
52,65,3.5,1472492546
45,12,2.0,1472505725
41,76,2.5,1472545324
35,46,4.0,1472604523
49,75,5.0,1472681599
5,41,5.0,1472704564
20,22,1.5,1472749684
51,83,2.5,1472892270
35,19,3.5,1472906762
13,25,0.5,1473026624
32,46,2.0,1473046045
71,67,1.0,1473074131
29,25,3.0,1473178579
72,67,1.5,1473199385
38,84,2.0,1473212143
55,26,4.0,1473228863
79,95,3.5,1473310886
54,66,2.0,1473341878
61,41,3.5,1473387592
53,72,3.0,1473396245
11,43,2.5,1473447179
22,14,2.5,1473453727
27,18,4.0,1473484798
78,43,3.5,1473485661
49,88,2.5,1473502922
58,38,2.5,1473663741
13,56,1.0,1473668818
69,43,2.0,1473795578
60,33,5.0,1473796253
47,20,4.0,1473814535
68,27,3.0,1473880395
58,46,3.5,1473999937
6,38,2.5,1474085063
18,100,4.5,1474122380
48,84,1.0,1474129427
48,66,3.5,1474143398
23,21,1.0,1474150995
55,93,3.0,1474278680
57,10,0.5,1474366468
8,62,1.0,1474428432
44,79,1.5,1474602357
59,33,5.0,1474747586
60,86,4.0,1474750751
48,87,0.5,1474907612
17,31,4.5,1475053855
69,76,2.5,1475056306
63,64,2.0,1475090402
9,30,1.0,1475093861
54,10,4.5,1475118506
18,10,2.5,1475157483
46,3,5.0,1475182456
69,25,0.5,1475360398
61,68,2.0,1475406654
60,53,2.5,1475437959
39,36,4.5,1475446534
52,71,0.5,1475467424
68,76,5.0,1475501415
72,90,5.0,1475608121
69,97,0.5,1475649427
46,73,4.0,1475671699
45,73,4.0,1475677704
6,9,1.5,1475679016
39,24,3.5,1475795115
39,53,4.0,1475805876
55,56,3.0,1475967424
42,51,5.0,1475991474
44,92,2.5,1476163020
76,16,3.5,1476239962
39,67,3.0,1476310837
66,26,3.5,1476331566
9,96,3.0,1476364941
41,15,4.5,1476678896
8,30,5.0,1476844901
39,72,2.0,1476853519
1,66,2.0,1476929377
49,86,5.0,1477166620
20,35,3.0,1477196349
13,93,4.0,1477337400
55,37,5.0,1477344262
30,17,0.5,1477378289
55,41,3.5,1477568093
13,89,4.0,1477575948
39,91,5.0,1477581535
48,1,3.0,1477759162
80,49,4.5,1477815754
13,78,4.5,1477819128
7,69,4.5,1477855596
22,94,3.0,1477927886
35,39,4.0,1477956394
72,86,0.5,1478094089
2,76,0.5,1478104333
17,100,2.5,1478109156
41,21,2.5,1478169660
29,54,2.5,1478232264
15,64,0.5,1478289846
45,74,3.0,1478457385
15,98,1.0,1478461210
72,78,4.5,1478573914
1,94,0.5,1478592902
45,13,4.5,1478605288
60,70,0.5,1478652346
46,74,0.5,1478689705
13,75,5.0,1478829450
63,45,4.0,1478972217
60,19,0.5,1479103133
72,68,4.0,1479144315
17,74,4.0,1479229121
31,46,3.5,1479329404
71,13,3.0,1479359127
77,85,1.0,1479455018
56,100,4.0,1479468178
58,79,4.5,1479757520
78,77,3.5,1479837865
34,17,4.5,1479893726
15,16,5.0,1480030587
7,2,1.5,1480155789
53,10,0.5,1480179355
15,11,2.5,1480192274
8,100,4.0,1480194727
54,6,3.5,1480227251
14,39,2.5,1480263527
15,45,4.0,1480358130
23,81,1.0,1480518926
23,5,4.0,1480552197
75,76,3.0,1480823411
5,8,4.5,1480965578
29,93,5.0,1480971304
65,77,4.5,1480977194
71,92,3.0,1480990606
53,62,0.5,1481092786
45,80,2.5,1481207756
17,10,1.0,1481210438
72,52,3.5,1481242904
74,8,1.5,1481262789
65,2,0.5,1481288898
29,50,4.0,1481553830
55,71,5.0,1481562516
53,43,5.0,1481597532
62,57,4.5,1481683569
61,71,1.5,1482339123
14,31,0.5,1482420460
72,84,1.5,1482715382
26,86,2.5,1482717607
39,90,1.0,1482738315
41,14,2.5,1482760495
18,62,4.0,1482808930
58,43,0.5,1482846244
17,94,4.5,1483125921
63,98,3.5,1483135291
73,33,3.5,1483193118
70,2,2.5,1483215218
30,16,5.0,1483319770
45,30,3.5,1483374436
37,50,1.0,1483426283
1,84,1.5,1483454034
35,47,3.0,1483469682
65,79,1.5,1483521099
17,54,2.5,1483534457
61,95,2.5,1483579550
80,54,5.0,1483843724
55,75,4.0,1484069574
69,60,2.5,1484107054
69,77,0.5,1484125509
16,35,3.0,1484153290
46,40,3.0,1484353426
16,65,2.0,1484539469
48,68,3.5,1484554790
64,57,1.5,1484645157
34,87,2.5,1484675669
44,49,5.0,1484830362
18,26,2.0,1484841607
72,14,4.0,1484902637
80,60,1.0,1484948713
55,15,4.0,1484962958
35,77,0.5,1484989082
12,12,1.0,1484991069
30,46,2.0,1484997105
12,71,1.5,1485030302
73,74,4.5,1485060363
62,21,3.0,1485198500
13,65,1.0,1485234224
62,45,1.5,1485253679
69,5,5.0,1485350865
11,46,3.5,1485438717
17,40,5.0,1485516473
18,70,3.5,1485527523
78,32,3.0,1485527685
15,79,0.5,1485662583
71,90,1.5,1485731229
47,93,2.5,1485915581
39,43,0.5,1485938580
47,30,3.5,1486005011
41,98,0.5,1486035674
12,75,0.5,1486196013
56,17,0.5,1486576998
48,69,3.5,1486813129
78,56,0.5,1486906546
58,100,4.5,1486924114
37,49,2.5,1486927265
25,33,3.0,1487010884
46,66,2.0,1487231505
14,61,4.0,1487491089
64,18,2.0,1487589221
37,63,4.5,1487867945
39,77,5.0,1487964223
71,74,3.5,1488068949
14,60,5.0,1488166508
64,75,2.5,1488186813
71,11,4.0,1488258742
72,13,4.0,1488640796
46,64,2.0,1488821932
3,42,4.0,1488827225
22,19,4.5,1488904708
69,57,4.0,1488992586
72,20,2.0,1489208245
71,29,2.5,1489250527
17,48,2.5,1489252904
33,91,4.5,1489258257
1,96,5.0,1489269182
69,13,5.0,1489310985
70,5,2.0,1489328111
67,8,4.0,1489342620
64,84,4.5,1489349901
70,94,3.5,1489351955
45,56,2.0,1489376052
4,18,0.5,1489387706
37,16,4.0,1489407957
31,91,5.0,1489454190
33,75,0.5,1489476161
66,2,4.5,1489613461
30,6,4.0,1489723911
9,50,2.0,1489772468
55,63,4.5,1489791400
13,83,1.5,1489791833
72,6,3.5,1489823587
35,71,2.0,1489919582
9,79,4.0,1489949432
27,1,0.5,1490080648
55,17,3.0,1490108263
25,71,0.5,1490151319
14,29,1.5,1490159199
15,65,2.0,1490207137
12,52,2.0,1490213733
60,21,3.0,1490323483
64,71,3.0,1490366940
46,43,5.0,1490536906
23,38,3.0,1490568023
38,17,0.5,1490840542
13,48,1.0,1490915231
9,72,2.0,1491001352
66,14,1.5,1491019634
6,51,1.5,1491209658
53,13,5.0,1491287722
46,79,0.5,1491327014
22,15,2.0,1491382046
49,8,3.5,1491413906
25,26,3.0,1491441782
54,30,2.0,1491637380
78,88,4.0,1491753804
72,60,0.5,1491881789
74,66,2.5,1491931309
66,100,4.5,1491978697
37,45,3.5,1492001513
80,31,3.5,1492036461
22,83,4.5,1492152002
44,51,5.0,1492476546
13,79,3.5,1492785961
65,44,4.5,1492824689
9,33,4.5,1492871013
49,41,0.5,1492882860
65,91,1.0,1492891722
25,89,4.0,1492921555
44,77,5.0,1492944694
39,59,1.5,1493090971
53,100,5.0,1493102773
23,43,0.5,1493171217
39,98,1.0,1493205416
71,42,5.0,1493236171
15,67,2.5,1493295396
64,16,5.0,1493303849
55,77,5.0,1493318475
41,60,1.5,1493378846
2,6,4.0,1493502545
25,43,1.5,1493524725
62,93,0.5,1493647989
1,63,2.0,1493648664
76,100,3.0,1493670735
15,86,5.0,1493682295
8,18,4.0,1493760497
71,87,1.0,1493976827
30,18,5.0,1494120202
69,10,0.5,1494218979
37,10,2.0,1494446803
71,76,5.0,1494511721
49,99,3.5,1494583433
36,58,2.5,1494844269
80,92,3.5,1494899649
11,35,0.5,1495009091
41,33,5.0,1495014592
8,54,4.0,1495099955
1,13,5.0,1495140624
20,21,3.5,1495220814
37,32,1.0,1495228219
44,23,2.5,1495297776
55,91,1.5,1495301250
58,75,3.0,1495309334
40,98,0.5,1495322590
79,77,3.5,1495323543
35,90,1.5,1495325842
27,17,4.5,1495443712
25,11,3.0,1495545178
9,99,0.5,1495585007
64,53,3.0,1495609119
76,83,1.5,1495620838
48,39,0.5,1495693232
52,8,1.5,1495737360
33,33,0.5,1495755892
3,20,3.0,1495873784
55,46,1.5,1496069687
59,20,4.0,1496308161
41,1,4.0,1496336349
72,39,2.0,1496347423
60,51,0.5,1496355811
13,34,2.5,1496406832
52,89,3.0,1496454561
49,46,5.0,1496617478
61,12,1.0,1496631620
71,55,0.5,1496714244
52,87,3.0,1496758696
61,1,5.0,1496798547
74,25,3.5,1496830631
69,26,0.5,1496983692
60,85,3.5,1497271792
11,78,2.0,1497325843
55,92,3.0,1497391850
50,68,3.5,1497423566
56,2,2.0,1497563267
15,4,3.0,1497599705
1,14,1.0,1497648091
55,34,2.0,1497734221
31,100,1.0,1498059647
71,36,3.5,1498233273
80,30,4.5,1498523513
21,74,4.0,1498684763
29,60,2.5,1498740561
46,85,4.0,1498760376
57,74,4.5,1498857928
13,49,5.0,1498929136
75,11,5.0,1498978729
49,70,2.0,1499002869
47,69,2.0,1499024803
56,9,5.0,1499120150
78,74,4.0,1499204751
32,49,1.0,1499297665
48,88,1.5,1499394295
61,39,2.0,1499415140
6,12,1.5,1499438902
11,63,3.5,1499448346
